UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,torque_speed_ratio,ambient_temperature,load_density
5493,M20352,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,9.5,0.03815592203898051,33.32563260013707,0.32105779861717415
5494,L52673,L,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,9.599999999999966,0.04149709302325581,35.73254525535513,0.69949353544594
5495,L52674,L,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,9.599999999999966,0.03618421052631579,31.83355990880342,0.6313801360789683
5496,H34909,H,302.9,312.5,1357,55.0,12,0,0,0,0,0,1,9.600000000000023,0.040530582166543844,22.64280119901106,0.34158843223555535
5497,M20356,M,302.9,312.5,1924,24.0,17,0,0,0,0,0,0,9.600000000000023,0.012474012474012475,35.28112597855396,0.9740867553785615
5498,M20357,M,302.9,312.5,1551,40.0,20,0,0,0,0,0,0,9.600000000000023,0.025789813023855575,32.06470798191342,0.9038220892701567
5499,M20358,M,302.9,312.5,1903,21.2,23,0,0,0,0,0,0,9.600000000000023,0.011140304781923278,26.520498887996887,0.8059346659784064
5500,H34913,H,302.9,312.3,1417,48.7,26,0,0,0,0,0,0,9.400000000000034,0.034368383909668315,17.85034065534714,0.7520147640477509
5501,L52680,L,302.7,312.1,1601,35.2,31,0,0,0,0,0,0,9.400000000000034,0.02198625858838226,25.89998237118157,0.3283470257808637
5502,L52681,L,302.7,312.1,1543,37.5,33,0,0,0,0,0,0,9.400000000000034,0.024303305249513935,26.82398942991631,0.8409606615961074
5503,L52682,L,302.6,312.1,1439,52.3,35,0,0,0,0,0,0,9.5,0.036344683808200134,28.242857021879665,0.644398533022795
5504,H34917,H,302.6,312.0,1657,29.3,37,0,0,0,0,0,0,9.399999999999977,0.017682558841279422,28.44224581937107,0.6779516509999843
5505,L52684,L,302.8,312.2,1458,51.0,42,0,0,0,0,0,0,9.399999999999977,0.03497942386831276,30.941823279757426,0.8699776679045075
5506,L52685,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,9.399999999999977,0.015693012600229095,34.4237436620044,0.35071200452882334
5507,L52686,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,9.300000000000011,0.018187239117471676,31.705539697470975,0.6959883351745223
5508,L52687,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,9.300000000000011,0.02625,35.89633537001278,0.30892441177258245
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,9.300000000000011,0.040307242136064375,36.948173374193814,0.33994665204554186
5510,L52689,L,302.8,312.2,1509,36.5,52,0,0,0,0,0,1,9.399999999999977,0.024188204108681246,20.904223963270805,0.35112122248851835
5511,L52690,L,302.8,312.1,1418,51.4,54,0,0,0,0,0,0,9.300000000000011,0.03624823695345557,36.085490637388716,0.5634298022331165
5512,L52691,L,302.8,312.1,1958,20.3,56,0,0,0,0,0,0,9.300000000000011,0.010367722165474975,18.860512165076134,0.3927938727552049
5513,L52692,L,302.8,312.2,1682,30.9,58,0,0,0,0,0,0,9.399999999999977,0.018370986920332937,32.615017000157614,0.3237220196077999
5514,M20373,M,302.8,312.2,1452,50.3,60,0,0,0,0,0,0,9.399999999999977,0.03464187327823691,27.23339825904555,0.7228669212538921
5515,L52694,L,302.7,312.0,1828,24.0,63,0,0,0,0,0,0,9.300000000000011,0.01312910284463895,23.660661880761502,0.4891567549469692
5516,H34929,H,302.7,312.0,1484,41.5,65,0,0,0,0,0,0,9.300000000000011,0.027964959568733155,29.63702290374811,0.9767734295459414
5517,L52696,L,302.6,312.0,1674,32.2,70,0,0,0,0,0,0,9.399999999999977,0.01923536439665472,38.048963794646,0.9891559075223646
5518,L52697,L,302.6,311.9,1448,49.5,72,0,0,0,0,0,0,9.299999999999955,0.03418508287292818,28.82124579543508,0.5471184585966051
5519,M20378,M,302.5,311.8,2023,19.1,74,0,0,0,0,0,0,9.300000000000011,0.00944142362827484,28.964888172723665,0.47216261708433344
5520,L52699,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,9.399999999999977,0.03264462809917355,28.495029604034986,0.8955365016394436
5521,M20380,M,302.6,312.0,1496,45.0,79,0,0,0,0,0,0,9.399999999999977,0.030080213903743314,30.18684298255097,0.9284072122119948
5522,L52701,L,302.6,311.9,1397,46.9,82,0,0,0,0,0,0,9.299999999999955,0.03357193987115247,27.413202165049757,0.3794522352671637
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,9.299999999999955,0.02690984170681349,27.73692649211433,0.5945754053407374
5524,M20383,M,302.5,311.9,1524,34.8,86,0,0,0,0,0,0,9.399999999999977,0.02283464566929134,32.44230931954557,0.48704900069625195
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,9.299999999999955,0.018922229026331904,23.267148352371695,0.9022678262802157
5526,M20385,M,302.6,312.0,1363,45.7,91,0,0,0,0,0,0,9.399999999999977,0.03352898019075569,32.38667294187154,0.3428564395981629
5527,L52706,L,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,9.399999999999977,0.029539473684210525,33.05963427285894,0.36303574846528225
5528,M20387,M,302.5,311.9,1532,38.8,96,0,0,0,0,0,0,9.399999999999977,0.025326370757180156,30.02769765071872,0.3104293904605614
5529,L52708,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0,9.400000000000034,0.03677745664739884,29.033467412407116,0.4316003799651681
5530,M20389,M,302.4,311.8,1539,39.9,101,0,0,0,0,0,0,9.400000000000034,0.025925925925925925,37.71310318301453,0.5766823885309655
5531,M20390,M,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,9.5,0.03697416974169742,27.191253243059343,0.9244276377112579
5532,M20391,M,302.3,311.7,1504,37.3,107,0,0,0,0,0,0,9.399999999999977,0.024800531914893616,24.75307624190457,0.3450442181962179
5533,L52712,L,302.4,311.8,1476,46.6,110,0,0,0,0,0,0,9.400000000000034,0.03157181571815718,31.47046115536533,0.4333958731331314
5534,L52713,L,302.4,311.7,1721,26.9,112,0,0,0,0,0,0,9.300000000000011,0.015630447414294014,16.13354096211021,0.9832606364029819
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,9.399999999999977,0.024832663989290495,24.630344067960692,0.7142359521967651
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,9.399999999999977,0.029692832764505118,27.786537576630057,0.5536360260053448
5537,M20396,M,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,9.5,0.03961848862802641,29.064595031466336,0.6963133099771125
5538,L52717,L,302.4,311.8,1648,30.0,122,0,0,0,0,0,0,9.400000000000034,0.01820388349514563,36.429926804401205,0.40427427627099644
5539,M20398,M,302.3,311.8,1879,23.0,124,0,0,0,0,0,0,9.5,0.012240553485896753,31.664154825734304,0.3123173454693871
5540,H34953,H,302.3,311.7,1482,39.0,127,0,0,0,0,0,0,9.399999999999977,0.02631578947368421,24.885440625864117,0.7082249042596807
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,9.400000000000034,0.025720026791694574,28.200866242057984,0.9397095425208462
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,9.400000000000034,0.029448709002093513,21.45273632828929,0.7696610833689717
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,9.399999999999977,0.029714285714285714,38.0911173471671,0.6324832219240597
5544,L52723,L,302.4,311.8,1255,59.0,138,0,0,0,0,0,0,9.400000000000034,0.04701195219123506,33.47845879088957,0.4331600200438389
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,9.5,0.030999320190346704,21.806589548655005,0.38362334549652755
5546,H34959,H,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,9.400000000000034,0.032571849668386145,28.970553545856223,0.37049463441657265
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,9.399999999999977,0.028355127322780456,31.599707269359527,0.8388957909337307
5548,M20407,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,9.399999999999977,0.018766233766233764,26.620486974780256,0.3648779607229551
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,9.5,0.02193146417445483,36.61612559512723,0.6475559978390553
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,9.599999999999966,0.038136826783114995,29.32711847579381,0.8099954214941059
5551,M20410,M,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,9.599999999999966,0.028050397877984082,40.352147850178284,0.885573058359719
5552,H34965,H,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,9.5,0.03462664714494875,38.662215136901914,0.605726644212125
5553,H34966,H,302.5,312.0,1579,35.7,167,0,0,0,0,0,0,9.5,0.02260924635845472,19.154023373193727,0.7862732089592899
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,9.399999999999977,0.045712098009188365,15.919038637597868,0.8683044466448988
5555,M20414,M,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,9.5,0.026429980276134125,26.474952765011814,0.7578975679408458
5556,L52735,L,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,9.5,0.03132530120481928,24.354542908245794,0.6679497557036127
5557,H34970,H,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,9.5,0.030950626381724394,28.167062984787684,0.5989606558209573
5558,M20417,M,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,9.5,0.030292479108635098,32.89372868810554,0.5518589355442345
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,9.399999999999977,0.02582099162910496,24.88419187460333,0.43209972576571676
5560,M20419,M,302.5,312.0,1451,43.2,189,0,0,0,0,0,0,9.5,0.029772570640937288,30.408470941021996,0.636709079892664
5561,L52740,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,9.5,0.024594419208306295,27.65356237213951,0.7682664230552748
5562,M20421,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,9.399999999999977,0.034526472781506334,23.04172657803782,0.6590999560606771
5563,L52742,L,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,9.399999999999977,0.019478155339805826,29.249310344777406,0.4175505954762246
5564,M20423,M,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,9.399999999999977,0.01920731707317073,27.480969485057432,0.7889909644165651
5565,L52744,L,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,9.400000000000034,0.032556497175141245,33.85112096392112,0.42899639716813187
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,9.5,0.01789347695990425,33.57970173858475,0.6383301439588476
5567,L52746,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0,9.600000000000023,0.031228551818805766,31.492606648240105,0.7824351267053581
5568,M20427,M,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,9.5,0.03792387543252595,34.60913495102601,0.36359618685025297
5569,L52748,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,9.600000000000023,0.02516297262059974,21.93608636170758,0.39853465273093786
5570,L52749,L,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,9.600000000000023,0.024469496021220158,26.37686765878278,0.40795663467342685
5571,M20430,M,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,9.700000000000045,0.03197050938337802,19.472889479756375,0.4501085851278228
5572,L52751,L,302.4,312.0,1562,37.9,10,0,0,0,0,0,0,9.600000000000023,0.024263764404609475,26.1265461237401,0.5045332745659138
5573,L52752,L,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,9.600000000000023,0.023559870550161812,30.673415405720768,0.9030217988514324
5574,L52753,L,302.5,312.2,1738,25.3,14,0,0,0,0,0,0,9.699999999999989,0.014556962025316457,26.66068960367403,0.5414193660826077
5575,L52754,L,302.4,312.0,1305,49.1,16,0,0,0,0,0,0,9.600000000000023,0.037624521072796936,28.798443904771602,0.848501780583399
5576,H34989,H,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,9.600000000000023,0.026878808395396074,37.07646242328732,0.9653285801665923
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,9.600000000000023,0.02978723404255319,35.34750013290595,0.32067763883785894
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,9.700000000000045,0.027766323024054983,31.100815957874318,0.9927432888960921
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,9.699999999999989,0.02458703939008895,31.30201394800013,0.3548959725308899
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,9.599999999999966,0.015988200589970504,33.871605353132026,0.6195567890123818
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,9.599999999999966,0.02661179698216735,22.747448994081704,0.8560822290748533
5582,M20441,M,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,9.600000000000023,0.03273727647867951,35.02103819478201,0.5786249781397297
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,9.5,0.009210526315789473,29.855391380140755,0.585039062252886
5584,L52763,L,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,9.5,0.017872086072922892,39.006059295874735,0.7003045050830204
5585,L52764,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,9.5,0.018948035487959442,23.48243622309937,0.6588989160841043
5586,M20445,M,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,9.5,0.01772228989037759,41.42758430313381,0.8863986507005317
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,9.400000000000034,0.02023121387283237,29.897206550477808,0.36739523531507656
5588,L52767,L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,9.399999999999977,0.028966914247130316,13.270528340000212,0.7255130170633898
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,9.300000000000011,0.02401021711366539,27.208598479604944,0.8679750267917679
5590,M20449,M,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,9.399999999999977,0.04429892141756549,34.39201162188032,0.34281068326287384
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,9.399999999999977,0.04432835820895522,33.35030455106158,0.8558966652848878
5592,L52771,L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,9.5,0.02147395171537484,28.56776147513946,0.3473521721189835
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,9.399999999999977,0.032498260264439804,19.65807437988591,0.6348332211202597
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,9.299999999999955,0.03545051698670606,25.291647512176027,0.7578142829293696
5595,L52774,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,9.299999999999955,0.022215269086357948,34.41584525174328,0.6263683259313249
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,9.300000000000011,0.011008230452674897,32.936995527808804,0.7673337713289354
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,9.300000000000011,0.02386215864759428,34.92795070280255,0.790145968686004
5598,L52777,L,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,9.300000000000011,0.02465023317788141,28.90238458066322,0.39087707381581854
5599,L52778,L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,9.300000000000011,0.03615544760582928,27.5535980973879,0.4733088327696049
5600,M20459,M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,9.300000000000011,0.018765133171912834,28.25891990712984,0.9586475926679434
5601,L52780,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,9.300000000000011,0.0246133154001345,30.68819317665929,0.7911138873080554
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,9.300000000000011,0.021121495327102804,35.60853222871839,0.30845344012372494
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,9.200000000000045,0.04100449775112444,37.32415030029394,0.7857517438684816
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,9.300000000000011,0.043134328358208955,34.06232471371907,0.7413859547504126
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,9.300000000000011,0.024983476536682085,29.398394174107175,0.31710360895571504
5606,L52785,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,9.300000000000011,0.027417218543046358,23.820726903976706,0.47091384422537685
5607,L52786,L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,9.300000000000011,0.013649508386350493,33.669735191518996,0.4444504033210178
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,9.300000000000011,0.014613180515759312,33.90648234110006,0.9607076775334533
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,9.199999999999989,0.019470117067159582,20.14029785092924,0.880691273869675
5610,M20469,M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,9.299999999999955,0.036357039187227866,32.8780215042608,0.6714576366748204
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,9.299999999999955,0.02928216062544421,25.787756753957822,0.8842873814616952
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,9.300000000000011,0.01762246117084827,28.108578640810048,0.9182755080485434
5613,L52792,L,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,9.300000000000011,0.028532974427994615,25.208896026504164,0.7757226643623532
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,9.300000000000011,0.02616318273769386,29.45587988060562,0.6076668894797699
5615,H35028,H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,9.199999999999989,0.017733990147783252,32.26613215093093,0.4239225547644802
5616,M20475,M,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,9.199999999999989,0.05672235481304694,27.3336004836185,0.6163115522583983
5617,L52796,L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,9.300000000000011,0.027972972972972972,27.892574090109015,0.8404423736566451
5618,L52797,L,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,9.299999999999955,0.0438034188034188,28.789249790455894,0.696226421407602
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,9.399999999999977,0.01799392097264438,32.887858747614764,0.586205102198488
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,9.300000000000011,0.011335403726708073,37.50404298505313,0.8930782849219301
5621,L52800,L,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,9.300000000000011,0.02511415525114155,24.570969377105882,0.6059302266810621
5622,M20481,M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,9.300000000000011,0.042105263157894736,33.66753343850111,0.8532745013707197
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,9.300000000000011,0.025843411839592618,34.78842129835382,0.8082016538861829
5624,L52803,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,9.400000000000034,0.02300380228136882,34.522874342079334,0.732893576113314
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,9.399999999999977,0.02511912865895167,34.253652768988445,0.7260393776495817
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,9.400000000000034,0.01412037037037037,34.370344194275866,0.6405283612368766
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,9.400000000000034,0.020274485339987523,39.48652014117869,0.8704247064259312
5628,L52807,L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,9.400000000000034,0.024921728240450844,22.435598353162757,0.5493049676365467
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,9.400000000000034,0.018957345971563982,32.160319447089066,0.43604120358208087
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,9.5,0.036583629893238434,39.16728067566723,0.4368079388210348
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,9.399999999999977,0.020371517027863776,24.041713319304733,0.64134234522564
5632,L52811,L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,9.399999999999977,0.02429042904290429,34.04937370679635,0.3100972316850266
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,0.03837209302325581,39.40540455704177,0.6847021959649422
5634,L52813,L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,9.5,0.03282653766413269,30.071908852941053,0.687531915402826
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,9.599999999999966,0.0417590539541759,35.62877142967462,0.3759578237820488
5636,L52815,L,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,9.5,0.031491344873502,34.53318107781726,0.6909421020709117
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,9.399999999999977,0.03144436765722184,37.2465745551382,0.3059111220333746
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,9.5,0.031002017484868864,38.351147390443515,0.37063724810329635
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,0.025082290980908493,23.160942403652655,0.8617663474700508
5640,L52819,L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,9.5,0.01720623501199041,33.630976506233445,0.5280751173930479
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,9.5,0.03633802816901409,28.674577567973394,0.3498283645623341
5642,L52821,L,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,9.5,0.025322471147318396,35.48403929791727,0.4780161489501674
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,9.5,0.025953177257525082,27.7833070934315,0.5887061802997642
5644,L52823,L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,9.5,0.026683608640406607,32.89887512605207,0.959687952727275
5645,L52824,L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,9.5,0.03709327548806941,25.191105835938753,0.8540293805929582
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,9.5,0.018478944060339408,29.75803486828051,0.5225992690868266
5647,M20506,M,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,9.400000000000034,0.022627737226277374,33.445378474499336,0.3696536647192681
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,9.300000000000011,0.00620253164556962,29.07179773545788,0.5467776772229149
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,9.399999999999977,0.03204853675945753,30.659603129104042,0.7828728821902762
5650,M20509,M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,9.399999999999977,0.036492220650636495,23.250864033287165,0.40850275323905905
5651,L52830,L,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,9.5,0.03179945054945055,27.283140082693482,0.8983870149278159
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,9.5,0.03158258465791292,25.60218830194605,0.5780041068092276
5653,L52832,L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,0.015344528083381586,27.70002964214457,0.5496749781738104
5654,L52833,L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,9.300000000000011,0.024615384615384612,38.855366328096636,0.8996192570570125
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,9.300000000000011,0.02221502590673575,30.81584257224523,0.4451435788650998
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,9.199999999999989,0.034102379235760635,27.562711097093032,0.9106922694707302
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,9.199999999999989,0.035866261398176294,34.16405607279572,0.5629015197557371
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,0.014548494983277593,28.465601388946922,0.48421780433002215
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,9.199999999999989,0.04016034985422741,34.81952703298195,0.6816628750015925
